fits_file,slice_idx,epoch,wave,mjd,phase,flux
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1299,epoch1,sw,59981.067104004,0.7879644840722904,594.9158014576061
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,407,epoch1,sw,59981.00951482492,0.7921890963625629,600.218173809601
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,2638,epoch1,sw,59981.15355233295,0.7950754293997306,575.0750803705611
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1622,epoch1,sw,59980.89911404199,0.7958030552254058,769.229563153987
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,581,epoch1,sw,59980.83190514297,0.796248472732259,596.3349128575395
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1623,epoch1,sw,59980.89917860384,0.8092512316652574,590.1483656361431
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1524,epoch1,sw,59981.08163042236,0.8138046613312326,596.2673723412913
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,508,epoch1,sw,59980.82719212695,0.814531378360698,727.0770526284281
jw01666001001_02102_00001-seg003_nrcb1_o001_crfints,235,epoch1,sw,59981.18725362275,0.8150244790303987,595.6541184981074
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1252,epoch1,sw,59980.87522615293,0.8199767632759176,733.615696149328
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2665,epoch1,sw,59980.96645206363,0.8222537709225435,720.6095860986941
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,112,epoch1,sw,59980.99046907587,0.8249763103958685,737.5741347167419
jw01666001001_02102_00001-seg003_nrcb1_o001_crfints,236,epoch1,sw,59981.18731818462,0.8284726585552562,564.2917255777028
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,2715,epoch1,sw,59981.15852359602,0.8305851584882475,712.6891301448139
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1253,epoch1,sw,59980.875290714794,0.8334249427716713,740.8950523514853
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,2493,epoch1,sw,59981.14419086351,0.8450895716086961,544.102336579315
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2890,epoch1,sw,59980.980978482345,0.8480940209701657,718.1164531094272
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,560,epoch1,sw,59981.01939278955,0.8497604478907306,540.1985434823913
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1081,epoch1,sw,59981.05302951861,0.8562615467817523,513.137946478584
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1899,epoch1,sw,59981.10584111951,0.8568715996807441,533.4381665786577
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1924,epoch1,sw,59980.9186117243,0.8571531412599143,534.4587267794544
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,784,epoch1,sw,59981.03385464622,0.8621524813352153,740.1425628729742
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2445,epoch1,sw,59980.95224845417,0.8636544049077202,493.91542040211107
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1156,epoch1,sw,59981.05787165807,0.8648749406274874,509.08056198390534
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1181,epoch1,sw,59980.870642260685,0.8651560382568277,497.66187364613916
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2074,epoch1,sw,59980.928296003556,0.8743799973453861,687.1420954497079
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1851,epoch1,sw,59980.91389870838,0.8754360676393844,661.0512219891164
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,2421,epoch1,sw,59981.1395424097,0.8768207280081697,500.75085182714724
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,488,epoch1,sw,59981.01474433561,0.8814915775437839,684.9847759778693
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2372,epoch1,sw,59980.94753543828,0.8819373387377709,520.4449139229854
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1083,epoch1,sw,59981.053158642324,0.8831579027173575,512.9451107920148
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1307,epoch1,sw,59981.06762049886,0.8955499093863182,656.5496293428286
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,415,epoch1,sw,59981.010031319805,0.8997745277592912,495.2975011639985
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1233,epoch1,sw,59981.06284292126,0.9003846934938338,483.0032048856337
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1630,epoch1,sw,59980.89963053687,0.9033884850214235,662.0764734747613
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1382,epoch1,sw,59981.07246263833,0.904163304832764,685.3341082375725
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,366,epoch1,sw,59980.81802434236,0.9048899090848863,666.7924210662101
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,936,epoch1,sw,59981.04366804894,0.9062756414641626,665.0139063111963
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2523,epoch1,sw,59980.957284279335,0.9126123609603383,498.75442040886594
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,218,epoch1,sw,59980.80846918657,0.9145593584398739,654.5215488835087
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1681,epoch1,sw,59981.09176663425,0.9251686891366262,500.70027331498824
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1855,epoch1,sw,59980.91415695582,0.9292287825664971,670.779775765503
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1632,epoch1,sw,59980.899759660606,0.9302848454972263,649.4871982178961
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1087,epoch1,sw,59981.053416889765,0.936950617673574,496.05386658813893
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1112,epoch1,sw,59980.866187492175,0.9372316737426445,499.2219056411142
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1484,epoch1,sw,59980.890204505,0.9399543319887016,496.3092350834699
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,443,epoch1,sw,59980.82299560584,0.9403997213230468,607.7631450713386
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1931,epoch1,sw,59980.91906365733,0.9512903945869766,542.3294945499325
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,1188,epoch1,sw,59980.871094193724,0.9592932930972893,262.3831367080299
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1758,epoch1,sw,59981.096737897395,0.9606784330680966,388.23368788315116
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1610,epoch1,sw,59981.087182742245,0.970348013099283,227.12346672018901
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,1313,epoch1,sw,59981.06800787003,0.9762389833340421,49.92315345016314
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,2503,epoch1,sw,59981.14483648209,0.9795713545172475,41.52749596898455
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2528,epoch1,sw,59980.957607088654,0.979853258410003,39.489803110794895
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,198,epoch1,sw,59980.9960213959,0.9815196919953451,127.0523280032453
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,223,epoch1,sw,59980.808791995885,0.9818002543470357,127.611012362231
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2454,epoch1,sw,59980.95282951092,0.9846880157419946,130.85924972121444
jw01666001001_02102_00001-seg001_nrcb1_o001_crfints,2603,epoch1,sw,59980.962449228246,0.9884666790312622,-2.5402405433768607
jw01666001001_02102_00001-seg002_nrcb1_o001_crfints,2504,epoch1,sw,59981.144901043954,0.9930195340130012,-35.72653217788797
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1910,epoch1,lw,59981.106552071185,0.004962208477081731,12.265122060647961
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1836,epoch1,lw,59981.1017744846,0.009795122168725356,-0.47676463242375927
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1167,epoch1,lw,59981.05858251917,0.012946681992616504,12.865868925924536
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2580,epoch1,lw,59981.14980859811,0.01525875146035105,12.390589279668896
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,498,epoch1,lw,59981.015390553264,0.01609814676339738,0.9693004883388364
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,647,epoch1,lw,59981.02501028861,0.019880564766936004,1.2417580606652685
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1862,epoch1,lw,59980.91460929757,0.023451171873603016,15.77943041807922
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2011,epoch1,lw,59980.92422903315,0.027233637374592945,15.024817377850336
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2061,epoch1,lw,59981.116300930276,0.03564098943024874,16.485322397086136
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,451,epoch1,lw,59980.8235123374,0.04803445126162842,20.19563109644545
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2905,epoch1,lw,59980.98194744614,0.04992832787684165,20.623528769050694
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,5,epoch1,lw,59980.79471769189,0.050135105615481734,9.280360165964009
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1790,epoch1,lw,59980.90996083474,0.05518044999917038,21.646211469721063
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,427,epoch1,lw,59981.01080665253,0.061275652406038716,26.954479255800905
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1270,epoch1,lw,59980.87638860296,0.06211408326635137,8.395453060659026
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,799,epoch1,lw,59981.03482370988,0.06400758956442587,25.154572889131618
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,725,epoch1,lw,59981.03004612321,0.0688404853863176,24.991045067295072
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2287,epoch1,lw,59981.13089193788,0.0749350500118453,11.624013698022292
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2907,epoch1,lw,59980.98207657011,0.07682473683962598,11.369503142160422
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2238,epoch1,lw,59980.93888460341,0.07997603979310952,25.59605976992967
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,57,epoch1,lw,59980.986918718816,0.08544005663134158,25.480557732205796
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1916,epoch1,lw,59981.106939443074,0.08565143248415552,9.550810250894148
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,132,epoch1,lw,59980.99176086752,0.09405537493876182,24.174958332511228
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2388,epoch1,lw,59980.948568900916,0.09720669715898111,23.32790872775595
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1917,epoch1,lw,59981.107004005054,0.09909963622340001,25.84078640884531
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1769,epoch1,lw,59981.09744883188,0.10876546209328808,24.76386538420821
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2587,epoch1,lw,59981.150260531955,0.10939617466647178,10.560419105410062
jw01666001001_02102_00001-seg003_nrcblong_o001_crfints,34,epoch1,lw,59981.1742775885,0.11212794700986706,24.686114603837613
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,877,epoch1,lw,59981.039859544464,0.11296750718611293,25.04077971719722
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2315,epoch1,lw,59980.94385587613,0.1154877774824854,24.897370961861792
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2067,epoch1,lw,59981.11668830216,0.11633021189481951,24.829199889588782
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1646,epoch1,lw,59980.90066390904,0.11863899874151684,11.076313543925748
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,680,epoch1,lw,59980.838297031994,0.1276733369450085,11.938016125155382
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1622,epoch1,lw,59981.08795822067,0.13187948722043075,13.186963510377742
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2837,epoch1,lw,59980.977557231316,0.13545043882913888,11.568116617195702
jw01666001001_02102_00001-seg003_nrcblong_o001_crfints,36,epoch1,lw,59981.17440671246,0.13902435451745987,25.791490773306073
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,904,epoch1,lw,59980.85275891661,0.14007118900190108,13.762994472109185
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1499,epoch1,lw,59980.89117329737,0.1417529318423476,12.333687615840498
jw01666001001_02102_00001-seg003_nrcblong_o001_crfints,185,epoch1,lw,59981.18402644743,0.14280669527943246,25.559714295398187
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2912,epoch1,lw,59980.982399380024,0.1440657585626468,12.976755822190322
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,434,epoch1,lw,59981.0112585864,0.15541308009414934,14.30379517063586
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2318,epoch1,lw,59980.94404956209,0.1558323916979134,14.174010826503663
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1252,epoch1,lw,59981.0640702876,0.1560440229368396,26.102227174207375
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,311,epoch1,lw,59980.81447365946,0.16528578239376657,13.59365621136977
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2170,epoch1,lw,59980.934494388544,0.16549814183963463,13.984636328512764
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2691,epoch1,lw,59980.968131181806,0.17201261126319878,26.618261144083487
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1105,epoch1,lw,59981.0545796763,0.17915803170762956,14.744087692493014
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2766,epoch1,lw,59980.97297333053,0.18062793402350508,14.108607761834026
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1725,epoch1,lw,59980.905764305775,0.18104715578374453,15.204861147790586
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2444,epoch1,lw,59981.1410281688,0.18630304306861944,27.839012090361813
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2370,epoch1,lw,59981.136250582254,0.19113596418173984,14.851054644484892
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2916,epoch1,lw,59980.98265762795,0.19785857506212778,28.03021242882555
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2173,epoch1,lw,59980.934688074485,0.2058427530573681,15.963313614432995
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2743,epoch1,lw,59981.160332200845,0.20731595359393395,28.66238740345565
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,215,epoch1,lw,59980.997119512074,0.21025632621604018,13.25147536280285
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,588,epoch1,lw,59981.02120113167,0.22643652130500413,27.850852099022354
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2447,epoch1,lw,59981.141221854734,0.2266476528311614,15.834131642686808
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1332,epoch1,lw,59981.0692352461,0.23190033913124353,15.779759323666031
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,68,epoch1,lw,59980.98762890063,0.2333703038166277,15.645301861068855
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1135,epoch1,lw,59980.867672735076,0.24660646438132972,30.87688264193069
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,466,epoch1,lw,59980.82448076717,0.24975752082536928,17.342311938116733
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2474,epoch1,lw,59980.95412123148,0.25375227304175496,17.951430444801364
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1557,epoch1,lw,59981.0837616919,0.25774623316829093,17.087691747269073
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,913,epoch1,lw,59980.85333997448,0.26110503167728893,17.17837488379688
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2747,epoch1,lw,59981.160590448766,0.2611087685509119,15.808014239317787
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1657,epoch1,lw,59980.90137409086,0.2665692488953937,16.872741034763074
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1509,epoch1,lw,59980.89181891722,0.27623497825697996,18.96745954050639
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1261,epoch1,lw,59981.06465134543,0.27707785813254304,18.254867548539924
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,989,epoch1,lw,59980.85824668532,0.28316858637845144,32.3815818278686
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2154,epoch1,lw,59981.12230519447,0.2863239439902827,18.41191208666957
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2526,epoch1,lw,59981.146322251174,0.28905574898817576,32.11034198186213
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,444,epoch1,lw,59981.01190420622,0.2898951220558956,14.259958494596187
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,23,epoch1,lw,59980.79587980762,0.29220279084984213,32.35836488922723
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1709,epoch1,lw,59981.09357511302,0.3018732267373707,33.69150228842267
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,222,epoch1,lw,59980.99757144594,0.3043937539041508,18.985314431744452
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2478,epoch1,lw,59980.954379479415,0.3075450910255313,34.675663122856896
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,223,epoch1,lw,59980.99763600792,0.3178419576433953,18.967615611657642
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1587,epoch1,lw,59980.896854751976,0.3251949315308593,34.028123416650814
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,521,epoch1,lw,59981.01687547887,0.3254068449314218,19.192639639765453
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2232,epoch1,lw,59981.12734102896,0.33528384237433784,34.81865655472257
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,968,epoch1,lw,59981.04573468481,0.3367540780454874,32.82067432808662
jw01666001001_02102_00001-seg003_nrcblong_o001_crfints,51,epoch1,lw,59981.17537514215,0.34074740775395185,20.54838588194654
jw01666001001_02102_00001-seg003_nrcblong_o001_crfints,200,epoch1,lw,59981.18499487712,0.34452974851592444,19.50621161659048
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2456,epoch1,lw,59981.141802912556,0.3476814865425695,39.829666922521106
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2828,epoch1,lw,59981.16581996914,0.3504132662783377,19.716141389677425
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,177,epoch1,lw,59980.80582235341,0.3632263375038747,18.911168889316052
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1367,epoch1,lw,59980.88265111546,0.36658993162564,35.08980565288531
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1293,epoch1,lw,59980.87787352862,0.37142279182444327,22.64870559354361
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,4,epoch1,lw,59980.98349693374,0.37268523275270127,35.97395044316447
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2681,epoch1,lw,59981.156329358084,0.37352732408908196,22.919354619190475
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,699,epoch1,lw,59980.83952370971,0.3831892259477172,21.260603360944078
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,600,epoch1,lw,59981.02197587545,0.3878149692318402,34.2180560803185
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,377,epoch1,lw,59981.007578553406,0.3888654426555149,34.551098963964854
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1939,epoch1,lw,59981.10842436863,0.394960120174801,38.76067994872481
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,601,epoch1,lw,59981.022040437434,0.4012631744844839,36.5863110290647
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,378,epoch1,lw,59981.007643115394,0.40231364793726243,37.06301119063685
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2014,epoch1,lw,59981.11326651718,0.4035754087672103,23.725723822799036
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2386,epoch1,lw,59981.13728357393,0.40630722264177166,36.198943086485066
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,453,epoch1,lw,59981.012485264066,0.4109289602492936,36.54154942744652
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,627,epoch1,lw,59980.83487524679,0.4149184862617403,22.88580399050441
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1197,epoch1,lw,59981.06051937861,0.4163928018824663,35.66909423586346
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2710,epoch1,lw,59980.96935785949,0.42752849438693374,25.753681603476792
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,603,epoch1,lw,59981.022169561395,0.4281595819629729,37.373278776582104
jw01666001001_02102_00001-seg003_nrcblong_o001_crfints,207,epoch1,lw,59981.18544681098,0.4386671748070512,25.046412019553795
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1670,epoch1,lw,59980.90221339665,0.4413959065277595,38.47326410715667
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1199,epoch1,lw,59981.06064850257,0.4432892093609553,24.79503889804067
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,778,epoch1,lw,59980.844624106525,0.4455973993462976,23.38986040597941
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2637,epoch1,lw,59980.96464483473,0.44580957913422026,38.06831510519086
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1522,epoch1,lw,59980.892658223005,0.45106163586024195,35.44365131591091
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2092,epoch1,lw,59981.11830235167,0.4525353070930578,24.073814248838747
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2489,epoch1,lw,59980.95508966123,0.4554753381817136,24.363157517964392
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2018,epoch1,lw,59981.113524765104,0.4573682237532921,23.757439475731488
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2415,epoch1,lw,59980.95031207447,0.46030821625026874,36.20604162736843
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1969,epoch1,lw,59980.92151742984,0.4624090502038598,35.946471386284166
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1498,epoch1,lw,59981.079952535,0.46430219858302735,36.94290663453572
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1424,epoch1,lw,59981.07517494839,0.46913510633748956,22.596578720213067
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1201,epoch1,lw,59981.06077762653,0.4701856168685481,21.690741191936503
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1821,epoch1,lw,59980.911962256236,0.4720747884712182,33.23226342340342
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,161,epoch1,lw,59980.99363316501,0.4840532969974447,20.294755880515773
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1574,epoch1,lw,59981.08485924557,0.4863656983652618,21.28464881233149
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1971,epoch1,lw,59980.921646553805,0.4893054592248518,35.392975056138624
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,633,epoch1,lw,59980.8352626187,0.4956077146634925,34.11839070235229
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,113,epoch1,lw,59980.80169038634,0.5025412292743567,34.99791977823877
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2096,epoch1,lw,59981.1185605996,0.5063281236216426,33.3415312412482
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,709,epoch1,lw,59980.84016932955,0.5176712723332457,35.553345319863645
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1527,epoch1,lw,59980.892981032935,0.5183026606100611,34.80727455887466
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2494,epoch1,lw,59980.955412471136,0.5227163583913352,21.91349665821799
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2197,epoch1,lw,59980.93623756209,0.5285996593593154,35.57606844702452
jw01666001001_02102_00001-seg003_nrcblong_o001_crfints,214,epoch1,lw,59981.18589874484,0.5328046010690741,22.228136269748383
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1429,epoch1,lw,59981.075497758306,0.5363761280896142,23.360774587898018
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2347,epoch1,lw,59980.945921859595,0.5458303166960832,23.644703849503102
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1058,epoch1,lw,59981.05154526316,0.5470924406545237,36.43975900628737
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2694,epoch1,lw,59981.15716866382,0.5483539713313803,37.247210259246096
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,786,epoch1,lw,59980.8451406024,0.5531830367690418,38.0148373064301
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1158,epoch1,lw,59980.869157660716,0.5559151698835194,23.591341868203777
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,935,epoch1,lw,59980.854760338145,0.5569655349245295,23.28749216312227
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2794,epoch1,lw,59980.974781066056,0.557177655340638,23.579008709701373
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,241,epoch1,lw,59980.99879812361,0.5599096340301912,37.19387992962139
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,2051,epoch1,lw,59980.92681151249,0.5651618125266396,21.560638220892972
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1382,epoch1,lw,59980.88361954522,0.5683129981916863,38.442014241281335
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2770,epoch1,lw,59981.16207537431,0.5704174548154697,39.17294212389182
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1060,epoch1,lw,59981.051674387134,0.5739888511889149,38.644033883795295
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2696,epoch1,lw,59981.157297787795,0.5752503818657715,25.307469072814
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,639,epoch1,lw,59980.835649990615,0.5762969446368515,38.14949043229466
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2250,epoch1,lw,59981.128503144595,0.5773515083128586,38.454328623966234
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,540,epoch1,lw,59981.018102156515,0.5809227205463685,37.602423028702844
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,2176,epoch1,lw,59981.12372555804,0.5821844279707875,23.123368135433125
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1309,epoch1,lw,59980.87890652036,0.5865940636431333,23.886596740937136
jw01666001001_02102_00001-seg003_nrcblong_o001_crfints,144,epoch1,lw,59981.18137940626,0.5914303460158408,22.756597514771116
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1508,epoch1,lw,59981.08059815482,0.5987842390604783,21.99845866287237
jw01666001001_02102_00001-seg001_nrcblong_o001_crfints,1087,epoch1,lw,59980.864573759805,0.6010926398448646,23.70495553798162
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,1806,epoch1,lw,59981.099837625174,0.6063490052183624,23.23225629752938
jw01666001001_02102_00001-seg002_nrcblong_o001_crfints,319,epoch1,lw,59981.00383395842,0.6088695984799415,36.31565708918843
